id	articule	modelcode	colour	size	firstsize	gender	brand	itemgroup	name	consist	provider	manufacturer	country	imagecount	price	sale	count	season	desc		htrih code
1668	FGSPL010*00*140	00-00003592	белый	140		3	Junior Republic	Одежда	Поло с коротким рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	3 990	0	1,000	Школа Fall 2021	1		4620113023275
1669	FGSPL010*00*146	00-00003593	белый	146		3	Junior Republic	Одежда	Поло с коротким рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	3 990	0	1,000	Школа Fall 2021	1		4620113023282
1670	FGSPL010*00*152	00-00003594	белый	152		3	Junior Republic	Одежда	Поло с коротким рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	3 990	0	1,000	Школа Fall 2021	1		4620113023299
1671	FGSPL010*00*158	00-00003595	белый	158		3	Junior Republic	Одежда	Поло с коротким рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	3 990	0	1,000	Школа Fall 2021	1		4620113023305
1672	FGSPL010*00*164	00-00003596	белый	164		3	Junior Republic	Одежда	Поло с коротким рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	3 990	0	1,000	Школа Fall 2021	1		4620113023312
1673	FBSPL030*00*134	00-00003598	белый	134		3	Junior Republic	Одежда	Поло с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	4 790	0	1,000	Школа Fall 2021	1		4620113023459
1674	FBSPL030*00*140	00-00003599	белый	140		3	Junior Republic	Одежда	Поло с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	4 790	0	1,000	Школа Fall 2021	1		4620113023466
1675	FBSPL030*00*146	00-00003600	белый	146		3	Junior Republic	Одежда	Поло с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	4 790	0	1,000	Школа Fall 2021	1		4620113023473
1676	FBSPL030*00*152	00-00003601	белый	152		3	Junior Republic	Одежда	Поло с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	4 790	0	1,000	Школа Fall 2021	1		4620113023480
1677	FBSPL030*00*158	00-00003602	белый	158		3	Junior Republic	Одежда	Поло с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	4 790	0	1,000	Школа Fall 2021	1		4620113023497
1678	FBSPL030*00*164	00-00003603	белый	164		3	Junior Republic	Одежда	Поло с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	4 790	0	1,000	Школа Fall 2021	1		4620113023503
1679	FBSPL030*00*170	00-00003604	белый	170		3	Junior Republic	Одежда	Поло с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	4 790	0	1,000	Школа Fall 2021	1		4620113023534
1680	FBSPL030*00*176	00-00003605	белый	176		3	Junior Republic	Одежда	Поло с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	4 790	0	1,000	Школа Fall 2021	1		4620113023541
1681	FUSTS02-B*00*134	00-00003607	белый	134		3	Junior Republic	Одежда	Футболка с коротким рукавом	100% хлопок	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	1 990	0	1,000	Школа Fall 2021	1		4620113023572
1682	FUSTS02-B*00*140	00-00003608	белый	140		3	Junior Republic	Одежда	Футболка с коротким рукавом	100% хлопок	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	1 990	0	1,000	Школа Fall 2021	1		4620113023589
1683	FUSTS02-B*00*146	00-00003609	белый	146		3	Junior Republic	Одежда	Футболка с коротким рукавом	100% хлопок	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	1 990	0	1,000	Школа Fall 2021	1		4620113023596
1684	FUSTS02-B*00*152	00-00003610	белый	152		3	Junior Republic	Одежда	Футболка с коротким рукавом	100% хлопок	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	1 990	0	1,000	Школа Fall 2021	1		4620113023602
1685	FUSTS02-B*00*158	00-00003611	белый	158		3	Junior Republic	Одежда	Футболка с коротким рукавом	100% хлопок	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	1 990	0	1,000	Школа Fall 2021	1		4620113023619
1686	FUSTS02-B*00*164	00-00003612	белый	164		3	Junior Republic	Одежда	Футболка с коротким рукавом	100% хлопок	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	1 990	0	1,000	Школа Fall 2021	1		4620113023626
1687	FUSTS02-B*00*170	00-00003613	белый	170		3	Junior Republic	Одежда	Футболка с коротким рукавом	100% хлопок	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	1 990	0	1,000	Школа Fall 2021	1		4620113023633
1688	FUSTS02-B*00*176	00-00003614	белый	176		3	Junior Republic	Одежда	Футболка с коротким рукавом	100% хлопок	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	1 990	0	1,000	Школа Fall 2021	1		4620113023640
1689	FBSTS010*00*128	00-00003615	белый	128		3	Junior Republic	Одежда	Футболка с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	2 990	0	1,000	Школа Fall 2021	1		4620113023664
1690	FBSTS010*00*134	00-00003616	белый	134		3	Junior Republic	Одежда	Футболка с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	2 990	0	1,000	Школа Fall 2021	1		4620113023671
1691	FBSTS010*00*140	00-00003617	белый	140		3	Junior Republic	Одежда	Футболка с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	2 990	0	1,000	Школа Fall 2021	1		4620113023688
1692	FBSTS010*00*146	00-00003618	белый	146		3	Junior Republic	Одежда	Футболка с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	2 990	0	1,000	Школа Fall 2021	1		4620113023695
1693	FBSTS010*00*152	00-00003619	белый	152		3	Junior Republic	Одежда	Футболка с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	2 990	0	1,000	Школа Fall 2021	1		4620113023701
1694	FBSTS010*00*164	00-00003621	белый	164		3	Junior Republic	Одежда	Футболка с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	2 990	0	1,000	Школа Fall 2021	1		4620113023725
1695	FBSTS010*00*170	00-00003622	белый	170		3	Junior Republic	Одежда	Футболка с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	2 990	0	1,000	Школа Fall 2021	1		4620113023732
1696	FBSTS010*00*176	00-00003623	белый	176		3	Junior Republic	Одежда	Футболка с длинным рукавом	95% хлопок, 5% эластан	0	Zhejiang Newway Import&Export Co., LTD	КИТАЙ	0	2 990	0	1,000	Школа Fall 2021	1		4620113023749
1697	286986	00-00003624	эмбо готик блю	140		3	POIVRE BLANC	Одежда	Куртка с иск. мехом	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	25 552	0	1,000	FW 21/22	1		2000900050257
1698	286986	00-00003625	эмбо готик блю	152		3	POIVRE BLANC	Одежда	Куртка с иск. мехом	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	25 552	0	1,000	FW 21/22	1		2000900050258
1699	286986	00-00003626	эмбо готик блю	164		3	POIVRE BLANC	Одежда	Куртка с иск. мехом	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	25 552	0	1,000	FW 21/22	1		2000900050259
1700	286986	00-00003627	эмбо готик блю	176		3	POIVRE BLANC	Одежда	Куртка с иск. мехом	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	25 552	0	1,000	FW 21/22	1		2000900050260
1701	286986	00-00003628	эмбо готик блю	128		3	POIVRE BLANC	Одежда	Куртка с иск. мехом	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	25 552	0	1,000	FW 21/22	1		2000900050261
1702	287037	00-00003629	мультико скарлет рэд	140		3	POIVRE BLANC	Одежда	Куртка	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	20 878	0	1,000	FW 21/22	1		2000900050262
1703	287037	00-00003630	мультико скарлет рэд	152		3	POIVRE BLANC	Одежда	Куртка	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	20 878	0	1,000	FW 21/22	1		2000900050263
1704	287037	00-00003631	мультико скарлет рэд	128		3	POIVRE BLANC	Одежда	Куртка	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	20 878	0	1,000	FW 21/22	1		2000900050264
1705	287044	00-00003639	 хизер грей	164		3	POIVRE BLANC	Одежда	Куртка	"100% Полиэстер; 100% Полиэстер"	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	20 566	0	1,000	FW 21/22	1		2000900050272
1706	287044	00-00003640	 хизер грей	176		3	POIVRE BLANC	Одежда	Куртка	"100% Полиэстер; 100% Полиэстер"	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	20 566	0	1,000	FW 21/22	1		2000900050273
1707	287044	00-00003641	 хизер грей	128		3	POIVRE BLANC	Одежда	Куртка	"100% Полиэстер; 100% Полиэстер"	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	20 566	0	1,000	FW 21/22	1		2000900050274
1708	287044	00-00003642	хизер грин	140		3	POIVRE BLANC	Одежда	Куртка	"100% Полиэстер; 100% Полиэстер"	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	20 566	0	1,000	FW 21/22	1		2000900050275
1709	287044	00-00003643	хизер грин	152		3	POIVRE BLANC	Одежда	Куртка	"100% Полиэстер; 100% Полиэстер"	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	20 566	0	1,000	FW 21/22	1		2000900050276
1710	287044	00-00003644	хизер грин	128		3	POIVRE BLANC	Одежда	Куртка	"100% Полиэстер; 100% Полиэстер"	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	20 566	0	1,000	FW 21/22	1		2000900050277
1711	287041	00-00003647	блэк	140		3	POIVRE BLANC	Одежда	Брюки с лямками	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	10 907	0	2,000	FW 21/22	1		2000900050288
1712	287041	00-00003648	блэк	152		3	POIVRE BLANC	Одежда	Брюки с лямками	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	10 907	0	2,000	FW 21/22	1		2000900050289
1713	287041	00-00003649	блэк	164		3	POIVRE BLANC	Одежда	Брюки с лямками	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	10 907	0	2,000	FW 21/22	1		2000900050290
1714	287041	00-00003650	блэк	176		3	POIVRE BLANC	Одежда	Брюки с лямками	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	10 907	0	2,000	FW 21/22	1		2000900050291
1715	287041	00-00003651	блэк	128		3	POIVRE BLANC	Одежда	Брюки с лямками	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	10 907	0	2,000	FW 21/22	1		2000900050292
1716	287041	00-00003652	готик блю 	140		3	POIVRE BLANC	Одежда	Брюки с лямками	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	10 907	0	2,000	FW 21/22	1		2000900050293
1717	287041	00-00003653	готик блю 	152		3	POIVRE BLANC	Одежда	Брюки с лямками	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	10 907	0	2,000	FW 21/22	1		2000900050294
1718	287041	00-00003654	готик блю 	164		3	POIVRE BLANC	Одежда	Брюки с лямками	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	10 907	0	1,000	FW 21/22	1		2000900050295
1719	287041	00-00003655	готик блю 	176		3	POIVRE BLANC	Одежда	Брюки с лямками	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	10 907	0	2,000	FW 21/22	1		2000900050296
1720	287041	00-00003656	готик блю 	128		3	POIVRE BLANC	Одежда	Брюки с лямками	100% полиэстер	0	TITAS SPORTSWEAR IND. LTD.	БАНГЛАДЕШ	0	10 907	0	2,000	FW 21/22	1		2000900050297
1721	117-10-007/102FW21/22	00-00003659	темно-синий	164		3	LES COYOTES DE PARIS	одежда	Пальто	50%шерсть50%полиэстер	0	КИТАЙ	НИДЕРЛАНДЫ	0	22 837	0	1,000	FW 21/22	1		2000900050302
1722	117-10-007/102FW21/22	00-00003659	темно-синий	184		3	LES COYOTES DE PARIS	одежда	Пальто	50%шерсть50%полиэстер	0	КИТАЙ	НИДЕРЛАНДЫ	0	22 837	0	1,000	FW 21/22	1		2000900050304
1723	117-11-010/562FW21/22	00-00003660	темно-синий	152		3	LES COYOTES DE PARIS	одежда	Пиджак	62%полиэстер33%вискоза3%эластан2%мет.вол	0	ТУРЦИЯ	НИДЕРЛАНДЫ	0	14 979	0	1,000	FW 21/22	1		2000900050305
1724	117-11-010/562FW21/22	00-00003660	темно-синий	164		3	LES COYOTES DE PARIS	одежда	Пиджак	62%полиэстер33%вискоза3%эластан2%мет.вол	0	ТУРЦИЯ	НИДЕРЛАНДЫ	0	14 979	0	1,000	FW 21/22	1		2000900050306
1725	117-11-010/562FW21/22	00-00003660	темно-синий	184		3	LES COYOTES DE PARIS	одежда	Пиджак	62%полиэстер33%вискоза3%эластан2%мет.вол	0	ТУРЦИЯ	НИДЕРЛАНДЫ	0	14 979	0	1,000	FW 21/22	1		2000900050308
1726	117-30-011/562FW21/22	00-00003661	темно-синий	152		3	LES COYOTES DE PARIS	одежда	Брюки	62%полиэстер33%вискоза3%эластан2%мет.вол	0	ТУРЦИЯ	НИДЕРЛАНДЫ	0	12 769	0	1,000	FW 21/22	1		2000900050309
1727	117-30-011/562FW21/22	00-00003661	темно-синий	164		3	LES COYOTES DE PARIS	одежда	Брюки	62%полиэстер33%вискоза3%эластан2%мет.вол	0	ТУРЦИЯ	НИДЕРЛАНДЫ	0	12 769	0	1,000	FW 21/22	1		2000900050310
1728	117-30-011/562FW21/22	00-00003661	темно-синий	184		3	LES COYOTES DE PARIS	одежда	Брюки	62%полиэстер33%вискоза3%эластан2%мет.вол	0	ТУРЦИЯ	НИДЕРЛАНДЫ	0	12 769	0	1,000	FW 21/22	1		2000900050312
1729	117-23-085/102FW21/22	00-00003662	темно-синий	164		3	LES COYOTES DE PARIS	одежда	Топ	36%нейлон33%акрил13%шерсть13%мохер5%эластан	0	КИТАЙ	НИДЕРЛАНДЫ	0	7 366	0	1,000	FW 21/22	1		2000900050313
1730	117-23-085/102FW21/22	00-00003662	темно-синий	176		3	LES COYOTES DE PARIS	одежда	Топ	36%нейлон33%акрил13%шерсть13%мохер5%эластан	0	КИТАЙ	НИДЕРЛАНДЫ	0	7 366	0	1,000	FW 21/22	1		2000900050314
1731	117-30-023/182FW21/22	00-00003664	темно-бежевый	184		3	LES COYOTES DE PARIS	одежда	Брюки с ремнем	98%хлопок 2% эластан	0	ИНДОНЕЗИЯ	НИДЕРЛАНДЫ	0	13 751	0	1,000	FW 21/22	1		2000900050323
1732	117-22-072/138FW21/22	00-00003665	черный	164		3	LES COYOTES DE PARIS	одежда	Футболка	100%хлопок	0	ПОРТУГАЛИЯ	НИДЕРЛАНДЫ	0	5 893	0	1,000	FW 21/22	1		2000900050325
1733	117-22-072/907FW21/22	00-00003666	серый	152		3	LES COYOTES DE PARIS	одежда	Футболка	100%хлопок	0	ПОРТУГАЛИЯ	НИДЕРЛАНДЫ	0	5 893	0	1,000	FW 21/22	1		2000900050328
1734	117-22-072/907FW21/22	00-00003666	серый	164		3	LES COYOTES DE PARIS	одежда	Футболка	100%хлопок	0	ПОРТУГАЛИЯ	НИДЕРЛАНДЫ	0	5 893	0	1,000	FW 21/22	1		2000900050329
1735	117-22-072/907FW21/22	00-00003666	серый	176		3	LES COYOTES DE PARIS	одежда	Футболка	100%хлопок	0	ПОРТУГАЛИЯ	НИДЕРЛАНДЫ	0	5 893	0	1,000	FW 21/22	1		2000900050330
1736	117-22-072/907FW21/22	00-00003666	серый	184		3	LES COYOTES DE PARIS	одежда	Футболка	100%хлопок	0	ПОРТУГАЛИЯ	НИДЕРЛАНДЫ	0	5 893	0	1,000	FW 21/22	1		2000900050331
1737	117-22-073/112FW21/22	00-00003667	белый	164		3	LES COYOTES DE PARIS	одежда	Футболка	100%хлопок	0	ИНДИЯ	НИДЕРЛАНДЫ	0	6 384	0	1,000	FW 21/22	1		2000900050333
1738	117-21-054/138FW21/22	00-00003668	черный	152		3	LES COYOTES DE PARIS	одежда	Толстовка	100%хлопок	0	ПОРТУГАЛИЯ	НИДЕРЛАНДЫ	0	9 576	0	1,000	FW 21/22	1		2000900050336
1739	117-21-054/138FW21/22	00-00003668	черный	176		3	LES COYOTES DE PARIS	одежда	Толстовка	100%хлопок	0	ПОРТУГАЛИЯ	НИДЕРЛАНДЫ	0	9 576	0	1,000	FW 21/22	1		2000900050338
1740	117-21-054/138FW21/22	00-00003668	черный	184		3	LES COYOTES DE PARIS	одежда	Толстовка	100%хлопок	0	ПОРТУГАЛИЯ	НИДЕРЛАНДЫ	0	9 576	0	1,000	FW 21/22	1		2000900050339
1741	117-33-094/138FW21/22	00-00003669	черный	152		3	LES COYOTES DE PARIS	одежда	Платье	100%полиуретан	0	ТУРЦИЯ	НИДЕРЛАНДЫ	0	13 751	0	1,000	FW 21/22	1		2000900050340
1742	117-33-094/138FW21/22	00-00003669	черный	164		3	LES COYOTES DE PARIS	одежда	Платье	100%полиуретан	0	ТУРЦИЯ	НИДЕРЛАНДЫ	0	13 751	0	1,000	FW 21/22	1		2000900050341
1743	117-33-094/138FW21/22	00-00003669	черный	176		3	LES COYOTES DE PARIS	одежда	Платье	100%полиуретан	0	ТУРЦИЯ	НИДЕРЛАНДЫ	0	13 751	0	1,000	FW 21/22	1		2000900050342
1744	117-33-094/138FW21/22	00-00003669	черный	184		3	LES COYOTES DE PARIS	одежда	Платье	100%полиуретан	0	ТУРЦИЯ	НИДЕРЛАНДЫ	0	13 751	0	1,000	FW 21/22	1		2000900050343
1745	117-23-057/102FW21/22	00-00003670	темно-синий	152		3	LES COYOTES DE PARIS	одежда	Пуловер	36%нейлон33%акрил13%шерсть13%мохер5%эластан	0	КИТАЙ	НИДЕРЛАНДЫ	0	15 961	0	1,000	FW 21/22	1		2000900050344
1746	117-23-057/102FW21/22	00-00003670	темно-синий	176		3	LES COYOTES DE PARIS	одежда	Пуловер	36%нейлон33%акрил13%шерсть13%мохер5%эластан	0	КИТАЙ	НИДЕРЛАНДЫ	0	15 961	0	1,000	FW 21/22	1		2000900050346
1747	117-23-057/102FW21/22	00-00003670	темно-синий	184		3	LES COYOTES DE PARIS	одежда	Пуловер	36%нейлон33%акрил13%шерсть13%мохер5%эластан	0	КИТАЙ	НИДЕРЛАНДЫ	0	15 961	0	1,000	FW 21/22	1		2000900050347
1748	117-45-157/186FW21/22	00-00003672	фиолетовый	One Size		3	LES COYOTES DE PARIS	одежда	Шапка	36%нейлон33%акрил13%шерсть13%мохер5%эластан	0	КИТАЙ	НИДЕРЛАНДЫ	0	6 384	0	1,000	FW 21/22	1		2000900050350
1749	117-48-156/138FW21/22	00-00003674	черный	M		3	LES COYOTES DE PARIS	одежда	Ремень	100%полиэстер	0	КИТАЙ	НИДЕРЛАНДЫ	0	4 174	0	1,000	FW 21/22	1		2000900050352
1750	IU0IU00150*BEH*L-XL	00-00003675	черный	L-XL		3	Calvin Klein	Одежда	Бейсболка	100% хлопок	0	JIANGSU SUNTEX GARMENTS LTD	КИТАЙ	0	2 788	0	1,000	Spring 2021	1		2000900050363
1751	IU0IU00150*BEH*S-M	00-00003676	черный	S-M		3	Calvin Klein	Одежда	Бейсболка	100% хлопок	0	JIANGSU SUNTEX GARMENTS LTD	КИТАЙ	0	2 788	0	1,000	Spring 2021	1		2000900050365
1752	IG0IG00740*BEH*14	00-00003679	черный	164		3	Calvin Klein	Одежда	Брюки	95% хлопок, 5% эластан	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 373	0	1,000	Fall 2021	1		8719853255230
1753	IB0IB00707*0K7*8	00-00003680	белый	128		3	Calvin Klein	Одежда	Рубашка	100% хлопок	0	SHAHI EXPORTS PVT LTD	ИНДИЯ	0	7 835	0	1,000	Prefall 2021	1		8719853458983
1754	IB0IB00707*0K7*10	00-00003681	белый	140		3	Calvin Klein	Одежда	Рубашка	100% хлопок	0	SHAHI EXPORTS PVT LTD	ИНДИЯ	0	7 835	0	1,000	Prefall 2021	1		8719853459089
1755	IB0IB00707*0K7*12	00-00003682	белый	152		3	Calvin Klein	Одежда	Рубашка	100% хлопок	0	SHAHI EXPORTS PVT LTD	ИНДИЯ	0	7 835	0	1,000	Prefall 2021	1		8719853459270
1756	IB0IB00707*0K7*16	00-00003684	белый	176		3	Calvin Klein	Одежда	Рубашка	100% хлопок	0	SHAHI EXPORTS PVT LTD	ИНДИЯ	0	7 835	0	1,000	Prefall 2021	1		8719853459430
1757	IB0IB00716*CIK*8	00-00003685	синий	128		3	Calvin Klein	Одежда	Брюки	98% хлопок, 2% эластан	0	MAS ACTIVE (PRIVATE) LTD	ШРИ-ЛАНКА	0	8 950	0	1,000	Prefall 2021	1		8719853465073
1758	IB0IB00716*CIK*10	00-00003686	синий	140		3	Calvin Klein	Одежда	Брюки	98% хлопок, 2% эластан	0	MAS ACTIVE (PRIVATE) LTD	ШРИ-ЛАНКА	0	8 950	0	1,000	Prefall 2021	1		8719853465097
1759	IB0IB00716*CIK*12	00-00003687	синий	152		3	Calvin Klein	Одежда	Брюки	98% хлопок, 2% эластан	0	MAS ACTIVE (PRIVATE) LTD	ШРИ-ЛАНКА	0	8 950	0	1,000	Prefall 2021	1		8719853465233
1760	IB0IB00716*CIK*14	00-00003688	синий	164		3	Calvin Klein	Одежда	Брюки	98% хлопок, 2% эластан	0	MAS ACTIVE (PRIVATE) LTD	ШРИ-ЛАНКА	0	8 950	0	1,000	Prefall 2021	1		8719853465240
1761	IB0IB00716*CIK*16	00-00003689	синий	176		3	Calvin Klein	Одежда	Брюки	98% хлопок, 2% эластан	0	MAS ACTIVE (PRIVATE) LTD	ШРИ-ЛАНКА	0	8 950	0	1,000	Prefall 2021	1		8719853465271
1762	IB0IB00895*DAU*8	00-00003690	голубой	128		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 373	0	1,000	Prefall 2021	1		8719854174691
1763	IB0IB00895*DAU*10	00-00003691	голубой	140		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 373	0	1,000	Prefall 2021	1		8719854174752
1764	IB0IB00895*DAU*12	00-00003692	голубой	152		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 373	0	1,000	Prefall 2021	1		8719854174813
1765	IB0IB00895*DAU*14	00-00003693	голубой	164		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 373	0	1,000	Prefall 2021	1		8719854174851
1766	IB0IB00895*DAU*16	00-00003694	голубой	176		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 373	0	1,000	Prefall 2021	1		8719854175001
1767	IB0IB00895*YAF*8	00-00003695	белый	128		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 373	0	1,000	Prefall 2021	1		8719854169307
1768	IB0IB00895*YAF*12	00-00003697	белый	152		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 373	0	1,000	Prefall 2021	1		8719854169512
1769	IB0IB00895*YAF*16	00-00003699	белый	176		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 373	0	1,000	Prefall 2021	1		8719854169635
1770	IB0IB00899*YAF*8	00-00003700	белый	128		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 931	0	1,000	Prefall 2021	1		8719854170990
1771	IB0IB00899*YAF*10	00-00003701	белый	140		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 931	0	1,000	Prefall 2021	1		8719854171164
1772	IB0IB00899*YAF*12	00-00003702	белый	152		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 931	0	1,000	Prefall 2021	1		8719854171225
1773	IB0IB00899*YAF*14	00-00003703	белый	164		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 931	0	1,000	Prefall 2021	1		8719854171287
1774	IB0IB00899*YAF*16	00-00003704	белый	176		3	Calvin Klein	Одежда	Фуфайка (футболка)	100% хлопок	0	HIRDARAMANI INDUSTRIES (PRIVATE) LTD	ШРИ-ЛАНКА	0	3 931	0	1,000	Prefall 2021	1		8719854171331
1775	IB0IB00901*BEH*8	00-00003705	черный	128		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 391	0	1,000	Prefall 2021	1		8719854180975
1776	IB0IB00901*BEH*10	00-00003706	черный	140		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 391	0	1,000	Prefall 2021	1		8719854180982
1777	IB0IB00901*BEH*16	00-00003709	черный	176		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	SHANGHAI E-TOP TEXTILE CO.,LTD	КИТАЙ	0	8 391	0	1,000	Prefall 2021	1		8719854181019
1778	IB0IB00902*PZ2*10	00-00003711	серый	140		3	Calvin Klein	Одежда	Джемпер	100% хлопок	0	AKR TEXTILE	ИНДИЯ	0	7 276	0	1,000	Prefall 2021	1		8719854181477
