508;1065651200300;00-00002166;белый;20;;3;CHICCO;Обувь;Туфли Gayer;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);БАНГЛАДЕШ;0;5 168;0;1,000;SS 2021;1;;
509;1065651220300;00-00002168;белый;22;;3;CHICCO;Обувь;Туфли Gayer;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);БАНГЛАДЕШ;0;5 168;0;1,000;SS 2021;1;;
510;1065651230300;00-00002169;белый;23;;3;CHICCO;Обувь;Туфли Gayer;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);БАНГЛАДЕШ;0;5 168;0;1,000;SS 2021;1;;
511;1065673190800;00-00002170;синий;19;;3;CHICCO;Обувь;Туфли летние открытые Gaby;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;4 174;0;1,000;SS 2021;1;;
512;1065673200800;00-00002171;синий;20;;3;CHICCO;Обувь;Туфли летние открытые Gaby;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;4 174;0;1,000;SS 2021;1;;
513;1065673230800;00-00002172;синий;23;;3;CHICCO;Обувь;Туфли летние открытые Gaby;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;4 174;0;1,000;SS 2021;1;;
514;NY21BP-1P-51;00-00002179;черный;140;;3;LETTY;Одежда;брюки;65% хлопок, 35% полиэстер;0;Россия;РОССИЯ;0;4 475;0;2,000;SS 2021;1;;
515;NY21BP-1P-51;00-00002179;черный;146;;3;LETTY;Одежда;брюки;65% хлопок, 35% полиэстер;0;Россия;РОССИЯ;0;4 475;0;2,000;SS 2021;1;;
516;NY21BP-1P-51;00-00002179;черный;152;;3;LETTY;Одежда;брюки;65% хлопок, 35% полиэстер;0;Россия;РОССИЯ;0;4 475;0;2,000;SS 2021;1;;
517;NY21BP-1P-51;00-00002179;черный;158;;3;LETTY;Одежда;брюки;65% хлопок, 35% полиэстер;0;Россия;РОССИЯ;0;4 475;0;1,000;SS 2021;1;;
518;NY21BP-1P-51;00-00002179;черный;164;;3;LETTY;Одежда;брюки;65% хлопок, 35% полиэстер;0;Россия;РОССИЯ;0;4 475;0;3,000;SS 2021;1;;
519;NY21BP-1P-51;00-00002179;черный;170;;3;LETTY;Одежда;брюки;65% хлопок, 35% полиэстер;0;Россия;РОССИЯ;0;4 475;0;3,000;SS 2021;1;;
520;NY21BP-1P-51;00-00002179;черный;176;;3;LETTY;Одежда;брюки;65% хлопок, 35% полиэстер;0;Россия;РОССИЯ;0;4 475;0;2,000;SS 2021;1;;
521;NY21BP-1P-51.1;00-00002180;черный;140;;3;LETTY;Одежда;брюки;65% хлопок, 35% полиэстер;0;Россия;РОССИЯ;0;4 875;0;1,000;SS 2021;1;;
522;NY21BP-1P-51.1;00-00002180;черный;146;;3;LETTY;Одежда;брюки;65% хлопок, 35% полиэстер;0;Россия;РОССИЯ;0;4 875;0;3,000;SS 2021;1;;
523;NY21BP-1P-51.1;00-00002180;черный;152;;3;LETTY;Одежда;брюки;65% хлопок, 35% полиэстер;0;Россия;РОССИЯ;0;4 875;0;2,000;SS 2021;1;;
524;NY21BP-1P-51.1;00-00002180;черный;158;;3;LETTY;Одежда;брюки;65% хлопок, 35% полиэстер;0;Россия;РОССИЯ;0;4 875;0;1,000;SS 2021;1;;
525;NY21BP-1P-51.1;00-00002180;черный;164;;3;LETTY;Одежда;брюки;65% хлопок, 35% полиэстер;0;Россия;РОССИЯ;0;4 875;0;2,000;SS 2021;1;;
526;NY21BP-1P-51.1;00-00002180;черный;170;;3;LETTY;Одежда;брюки;65% хлопок, 35% полиэстер;0;Россия;РОССИЯ;0;4 875;0;1,000;SS 2021;1;;
527;NY21BP-1P-51.1;00-00002180;черный;176;;3;LETTY;Одежда;брюки;65% хлопок, 35% полиэстер;0;Россия;РОССИЯ;0;4 875;0;2,000;SS 2021;1;;
528;UMA;00-00002207;Smoke rose;134;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;6 000;0;1,000;SS 2021;1;;
529;UMA;00-00002207;коричневый;158;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;6 300;0;1,000;SS 2021;1;;
530;UMA;00-00002207;коричневый;164;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;6 300;0;1,000;SS 2021;1;;
531;UMA;00-00002207;кремовый;134;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;6 300;0;1,000;SS 2021;1;;
532;UMA;00-00002207;кремовый;158;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;6 300;0;1,000;SS 2021;1;;
533;UMA;00-00002207;кремовый;170;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;6 300;0;1,000;SS 2021;1;;
534;UMA;00-00002207;лиловый;158;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;6 300;0;1,000;SS 2021;1;;
535;UMA;00-00002207;лиловый;164;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;6 300;0;1,000;SS 2021;1;;
536;UMA;00-00002207;лиловый;170;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;6 300;0;1,000;SS 2021;1;;
537;UMA;00-00002207;оливковый;170;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;6 300;0;2,000;SS 2021;1;;
538;UMA;00-00002207;пепельн роза;134;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;6 000;0;1,000;SS 2021;1;;
539;UMA;00-00002207;розовый;110;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;5 400;0;1,000;SS 2021;1;;
540;UMA;00-00002207;розовый;122;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;5 400;0;1,000;SS 2021;1;;
541;UMA;00-00002207;синий;170;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;6 300;0;1,000;SS 2021;1;;
542;UMA;00-00002207;т/беж;116;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;5 400;0;1,000;SS 2021;1;;
543;UMA;00-00002207;т/бежевый;98;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;5 400;0;1,000;SS 2021;1;;
544;UMA;00-00002207;террак;158;;3;РИОНА;Одежда;Костюм трикотажный;90% хлопок,10% эластан;0;ИП Захватова;РОССИЯ;0;6 300;0;1,000;SS 2021;1;;
545;1065699200050;00-00002314;серебристый;20;;3;CHICCO;Обувь;Туфли летние открытые Gory;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);БАНГЛАДЕШ;0;4 174;0;1,000;SS 2021;1;;
546;1065699210050;00-00002316;серебристый;21;;3;CHICCO;Обувь;Туфли летние открытые Gory;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);БАНГЛАДЕШ;0;4 174;0;1,000;SS 2021;1;;
547;1065699210100;00-00002317;розовый;21;;3;CHICCO;Обувь;Туфли летние открытые Gory;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);БАНГЛАДЕШ;0;4 174;0;1,000;SS 2021;1;;
548;1065699220050;00-00002318;серебристый;22;;3;CHICCO;Обувь;Туфли летние открытые Gory;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);БАНГЛАДЕШ;0;4 174;0;1,000;SS 2021;1;;
549;1065699230050;00-00002320;серебристый;23;;3;CHICCO;Обувь;Туфли летние открытые Gory;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);БАНГЛАДЕШ;0;4 174;0;1,000;SS 2021;1;;
550;1065699230100;00-00002321;розовый;23;;3;CHICCO;Обувь;Туфли летние открытые Gory;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);БАНГЛАДЕШ;0;4 174;0;1,000;SS 2021;1;;
551;1061523180040;00-00002322;серебристый;18;;3;CHICCO;Обувь;Туфли летние открытые Gabriel;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;4 174;0;1,000;SS 2021;1;;
552;1061523180800;00-00002323;синий;18;;3;CHICCO;Обувь;Туфли летние открытые Gabriel;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;4 174;0;1,000;SS 2021;1;;
553;1061523190040;00-00002324;серебристый;19;;3;CHICCO;Обувь;Туфли летние открытые Gabriel;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;4 174;0;1,000;SS 2021;1;;
554;1061523190800;00-00002325;синий;19;;3;CHICCO;Обувь;Туфли летние открытые Gabriel;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;4 174;0;1,000;SS 2021;1;;
555;1061523200040;00-00002326;серебристый;20;;3;CHICCO;Обувь;Туфли летние открытые Gabriel;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;4 174;0;1,000;SS 2021;1;;
556;1061523220040;00-00002328;серебристый;22;;3;CHICCO;Обувь;Туфли летние открытые Gabriel;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;4 174;0;1,000;SS 2021;1;;
557;1061751270650;00-00002337;зеленый;27;;3;CHICCO;Обувь;Туфли летние открытые Mango;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 689;0;1,000;SS 2021;1;;
558;1061751280150;00-00002338;фуксия;28;;3;CHICCO;Обувь;Туфли летние открытые Mango;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 689;0;1,000;SS 2021;1;;
559;1061751280650;00-00002339;зеленый;28;;3;CHICCO;Обувь;Туфли летние открытые Mango;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 689;0;1,000;SS 2021;1;;
560;1061751290150;00-00002340;фуксия;29;;3;CHICCO;Обувь;Туфли летние открытые Mango;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 689;0;1,000;SS 2021;1;;
561;1061751290650;00-00002341;зеленый;29;;3;CHICCO;Обувь;Туфли летние открытые Mango;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 689;0;1,000;SS 2021;1;;
562;1063383270800;00-00002345;синий;27;;3;CHICCO;Обувь;Туфли летние открытые Florian;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;2 782;0;1,000;SS 2021;1;;
563;1065102160300;00-00002348;белый;160;;3;CHICCO;Обувь;Пинетки Oberon;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 987;0;1,000;SS 2021;1;;
564;1065102170300;00-00002349;белый;170;;3;CHICCO;Обувь;Пинетки Oberon;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 987;0;1,000;SS 2021;1;;
565;1065102180300;00-00002350;белый;18;;3;CHICCO;Обувь;Пинетки Oberon;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 987;0;1,000;SS 2021;1;;
566;1065114190800;00-00002355;синий;19;;3;CHICCO;Обувь;Пинетки Osca;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 987;0;1,000;SS 2021;1;;
567;1065137170300;00-00002358;белый;170;;3;CHICCO;Обувь;Пинетки Ottavio;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 788;0;1,000;SS 2021;1;;
568;1065137170800;00-00002359;синий;170;;3;CHICCO;Обувь;Пинетки Ottavio;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 788;0;1,000;SS 2021;1;;
569;1065137180800;00-00002360;синий;18;;3;CHICCO;Обувь;Пинетки Ottavio;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 788;0;1,000;SS 2021;1;;
570;1065137190300;00-00002361;белый;19;;3;CHICCO;Обувь;Пинетки Ottavio;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 788;0;1,000;SS 2021;1;;
571;1065137190800;00-00002362;синий;19;;3;CHICCO;Обувь;Пинетки Ottavio;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 788;0;1,000;SS 2021;1;;
572;1061124170700;00-00002365;красный;170;;3;CHICCO;Обувь;Пинетки  Owes;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 589;0;1,000;SS 2021;1;;
573;1061124180700;00-00002366;красный;18;;3;CHICCO;Обувь;Пинетки  Owes;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 589;0;1,000;SS 2021;1;;
574;1063381240800;00-00002368;синий;24;;3;CHICCO;Обувь;Туфли Frederic;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;2 782;0;1,000;SS 2021;1;;
575;1063381270800;00-00002370;синий;27;;3;CHICCO;Обувь;Туфли Frederic;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;2 782;0;1,000;SS 2021;1;;
576;1063381280800;00-00002371;синий;28;;3;CHICCO;Обувь;Туфли Frederic;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;2 782;0;1,000;SS 2021;1;;
577;1063464190800;00-00002375;синий;19;;3;CHICCO;Обувь;Туфли Gabbiano ;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;3 080;0;1,000;SS 2021;1;;
578;1063464200800;00-00002376;синий;20;;3;CHICCO;Обувь;Туфли Gabbiano ;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;3 080;0;1,000;SS 2021;1;;
579;1063464220800;00-00002378;синий;22;;3;CHICCO;Обувь;Туфли Gabbiano ;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;3 080;0;1,000;SS 2021;1;;
580;1063464230800;00-00002379;синий;23;;3;CHICCO;Обувь;Туфли Gabbiano ;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;3 080;0;1,000;SS 2021;1;;
581;1065101160800;00-00002380;синий;160;;3;CHICCO;Обувь;Пинетки Oreste;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 987;0;1,000;SS 2021;1;;
582;1065101170800;00-00002381;синий;170;;3;CHICCO;Обувь;Пинетки Oreste;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 987;0;1,000;SS 2021;1;;
583;1065101180800;00-00002382;синий;18;;3;CHICCO;Обувь;Пинетки Oreste;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 987;0;1,000;SS 2021;1;;
584;1065101190800;00-00002383;синий;19;;3;CHICCO;Обувь;Пинетки Oreste;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 987;0;1,000;SS 2021;1;;
585;1065104160950;00-00002384;серый;160;;3;CHICCO;Обувь;Пинетки Ortego;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 987;0;1,000;SS 2021;1;;
586;1065104170950;00-00002385;серый;170;;3;CHICCO;Обувь;Пинетки Ortego;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 987;0;1,000;SS 2021;1;;
587;1065109190300;00-00002388;белый;19;;3;CHICCO;Обувь;Пинетки  Obax;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 788;0;1,000;SS 2021;1;;
588;1065130170800;00-00002390;синий;170;;3;CHICCO;Обувь;Пинетки  Offix;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;1 589;0;1,000;SS 2021;1;;
589;1065375280100;00-00002394;розовый;28;;3;CHICCO;Обувь;Туфли Fiorenza;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;2 782;0;1,000;SS 2021;1;;
590;1065375290100;00-00002395;розовый;29;;3;CHICCO;Обувь;Туфли Fiorenza;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;2 782;0;1,000;SS 2021;1;;
591;1065377200020;00-00002396;серебристый;20;;3;CHICCO;Обувь;Туфли летние открытые Fabiana ;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;2 782;0;1,000;SS 2021;1;;
592;1063387270150;00-00002401;фуксия;27;;3;CHICCO;Обувь;Туфли летние открытые Fabiana ;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;2 782;0;1,000;SS 2021;1;;
593;1065372280670;00-00002407;оранжевый;28;;3;CHICCO;Обувь;Туфли летние открытые Fabiana ;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;2 782;0;1,000;SS 2021;1;;
594;1065375240100;00-00002409;розовый;24;;3;CHICCO;Обувь;Туфли Fiorenza;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;2 782;0;1,000;SS 2021;1;;
595;1065375270100;00-00002411;розовый;27;;3;CHICCO;Обувь;Туфли Fiorenza;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;2 782;0;1,000;SS 2021;1;;
596;1065376270300;00-00002415;белый;27;;3;CHICCO;Обувь;Туфли летние открытые Fiordaliso ;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;2 782;0;1,000;SS 2021;1;;
597;1065376290300;00-00002417;белый;29;;3;CHICCO;Обувь;Туфли летние открытые Fiordaliso ;См.на навесном ярлыке;0;Artsana S.p.A. (Италия);КИТАЙ;0;2 782;0;1,000;SS 2021;1;;
598;UG0UG00382*0UD*8-10;00-00002419;серый/белый;128-140;;3;Tommy Hilfiger;Одежда;Трусы- 2 шт.;53% хлопок, 42% хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;КИТАЙ;0;2 741;0;1,000;SS 2021;1;;
599;UG0UG00382*0UD*14-16;00-00002426;серый/белый;164-176;;3;Tommy Hilfiger;Одежда;Трусы- 2 шт.;53% хлопок, 42% хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;КИТАЙ;0;2 741;0;1,000;SS 2021;1;;
600;UG0UG00381*0UD*14-16;00-00002429;серый/белый;164-176;;3;Tommy Hilfiger;Одежда;Топы - 2 шт.;53% хлопок, 42% хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;КИТАЙ;0;3 493;0;1,000;SS 2021;1;;
601;UB0UB00289*0U9*14-16;00-00002432;белый/синий;164-176;;3;Tommy Hilfiger;Одежда;Трусы- 2 шт.;95% хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;ТАИЛАНД;0;3 369;0;1,000;SS 2021;1;;
602;KB0KB06322*YBR*12;00-00002467;белый;152;;3;Tommy Hilfiger;Одежда;Шорты;97% органический хлопок, 3% эластан;0;Tommy Hilfiger Europe B.V.;ШРИ-ЛАНКА;0;7 365;0;1,000;SS 2021;1;;
603;KG0KG05752*1A4*14;00-00002505;голубой;164;;3;Tommy Hilfiger;Одежда;куртка джинсовая;98% хлопок, 2% эластан;0;Tommy Hilfiger Europe B.V.;ТУНИС;0;11 047;0;1,000;SS 2021;1;;
604;KG0KG05752*1A4*16;00-00002506;голубой;176;;3;Tommy Hilfiger;Одежда;куртка джинсовая;98% хлопок, 2% эластан;0;Tommy Hilfiger Europe B.V.;ТУНИС;0;11 047;0;1,000;SS 2021;1;;
605;KG0KG05761*YBR*14;00-00002510;белый;164;;3;Tommy Hilfiger;Одежда;Футболка  с коротким рукавом;100% Органический хлопок;0;Tommy Hilfiger Europe B.V.;ИНДИЯ;0;4 296;0;1,000;SS 2021;1;;
606;KG0KG05761*YBR*16;00-00002511;белый;176;;3;Tommy Hilfiger;Одежда;Футболка  с коротким рукавом;100% Органический хлопок;0;Tommy Hilfiger Europe B.V.;ИНДИЯ;0;4 296;0;1,000;SS 2021;1;;
607;KG0KG05765*THJ*12;00-00002514;розовый;152;;3;Tommy Hilfiger;Одежда;Толстовка с капюшоном;100% Органический хлопок;0;Tommy Hilfiger Europe B.V.;ИНДИЯ;0;9 206;0;1,000;SS 2021;1;;
608;KG0KG05765*THJ*14;00-00002515;розовый;164;;3;Tommy Hilfiger;Одежда;Толстовка с капюшоном;100% Органический хлопок;0;Tommy Hilfiger Europe B.V.;ИНДИЯ;0;9 206;0;1,000;SS 2021;1;;
609;KG0KG05775*C87*8;00-00002517;синий;128;;3;Tommy Hilfiger;Одежда;Шорты;95% органический хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;ТУРЦИЯ;0;3 682;0;1,000;SS 2021;1;;
610;KG0KG05775*C87*10;00-00002518;синий;140;;3;Tommy Hilfiger;Одежда;Шорты;95% органический хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;ТУРЦИЯ;0;3 682;0;1,000;SS 2021;1;;
611;KG0KG05775*C87*12;00-00002519;синий;152;;3;Tommy Hilfiger;Одежда;Шорты;95% хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;ТУРЦИЯ;0;3 682;0;1,000;SS 2021;1;;
612;KG0KG05775*C87*14;00-00002520;синий;164;;3;Tommy Hilfiger;Одежда;Шорты;95% хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;ТУРЦИЯ;0;3 682;0;1,000;SS 2021;1;;
613;KG0KG05775*C87*16;00-00002521;синий;176;;3;Tommy Hilfiger;Одежда;Шорты;95% хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;ТУРЦИЯ;0;3 682;0;1,000;SS 2021;1;;
614;KG0KG05775*PZ1*8;00-00002522;серый;128;;3;Tommy Hilfiger;Одежда;Шорты;95% органический хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;ТУРЦИЯ;0;3 682;0;1,000;SS 2021;1;;
615;KG0KG05775*PZ1*10;00-00002523;серый;140;;3;Tommy Hilfiger;Одежда;Шорты;95% органический хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;ТУРЦИЯ;0;3 682;0;1,000;SS 2021;1;;
616;KG0KG05775*PZ1*12;00-00002524;серый;152;;3;Tommy Hilfiger;Одежда;Шорты;95% хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;ТУРЦИЯ;0;3 682;0;1,000;SS 2021;1;;
617;KG0KG05775*PZ1*14;00-00002525;серый;164;;3;Tommy Hilfiger;Одежда;Шорты;95% хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;ТУРЦИЯ;0;3 682;0;1,000;SS 2021;1;;
618;KG0KG05775*PZ1*16;00-00002526;серый;176;;3;Tommy Hilfiger;Одежда;Шорты;95% хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;ТУРЦИЯ;0;3 682;0;1,000;SS 2021;1;;
619;KG0KG05783*C87*8;00-00002527;синий;128;;3;Tommy Hilfiger;Одежда;Юбка трикотажная;95% органический хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;КИТАЙ;0;6 137;0;1,000;SS 2021;1;;
620;KG0KG05783*C87*14;00-00002530;синий;164;;3;Tommy Hilfiger;Одежда;Юбка трикотажная;95% органический хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;КИТАЙ;0;6 137;0;1,000;SS 2021;1;;
621;KG0KG05783*THJ*16;00-00002536;розовый;176;;3;Tommy Hilfiger;Одежда;Юбка трикотажная;95% органический хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;КИТАЙ;0;6 137;0;1,000;SS 2021;1;;
622;KG0KG05783*YBR*16;00-00002541;белый;176;;3;Tommy Hilfiger;Одежда;Юбка трикотажная;95% органический хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;КИТАЙ;0;6 137;0;1,000;SS 2021;1;;
623;KG0KG05801*YAF*14;00-00002545;белый;164;;3;Tommy Hilfiger;Одежда;Шорты;97% хлопок, 3% эластан;0;Tommy Hilfiger Europe B.V.;ТУНИС;0;7 365;0;1,000;SS 2021;1;;
624;KG0KG05828*P01*10;00-00002547;серый;140;;3;Tommy Hilfiger;Одежда;Платье трикотажное;95% органический хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;БАНГЛАДЕШ;0;9 206;0;1,000;SS 2021;1;;
625;KG0KG05828*P01*14;00-00002549;серый;164;;3;Tommy Hilfiger;Одежда;Платье трикотажное;95% органический хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;БАНГЛАДЕШ;0;9 206;0;1,000;SS 2021;1;;
626;KG0KG05828*P01*16;00-00002550;серый;176;;3;Tommy Hilfiger;Одежда;Платье трикотажное;95% органический хлопок, 5% эластан;0;Tommy Hilfiger Europe B.V.;БАНГЛАДЕШ;0;9 206;0;1,000;SS 2021;1;;
627;KG0KG05867*YBR*10;00-00002552;белый;140;;3;Tommy Hilfiger;Одежда;Футболка  с коротким рукавом;100% Органический хлопок;0;Tommy Hilfiger Europe B.V.;БАНГЛАДЕШ;0;4 296;0;1,000;SS 2021;1;;
628;KG0KG05867*YBR*14;00-00002554;белый;164;;3;Tommy Hilfiger;Одежда;Футболка  с коротким рукавом;100% Органический хлопок;0;Tommy Hilfiger Europe B.V.;БАНГЛАДЕШ;0;4 296;0;1,000;SS 2021;1;;
629;KG0KG05867*YBR*16;00-00002555;белый;176;;3;Tommy Hilfiger;Одежда;Футболка  с коротким рукавом;100% Органический хлопок;0;Tommy Hilfiger Europe B.V.;БАНГЛАДЕШ;0;4 296;0;1,000;SS 2021;1;;
630;KG0KG05876*YBR*12;00-00002558;белый;152;;3;Tommy Hilfiger;Одежда;Футболка  с коротким рукавом;96% органический хлопок, 4% эластан;0;Tommy Hilfiger Europe B.V.;БАНГЛАДЕШ;0;4 910;0;1,000;SS 2021;1;;
631;KG0KG05876*YBR*14;00-00002559;белый;164;;3;Tommy Hilfiger;Одежда;Футболка  с коротким рукавом;96% органический хлопок, 4% эластан;0;Tommy Hilfiger Europe B.V.;БАНГЛАДЕШ;0;4 910;0;1,000;SS 2021;1;;
632;KG0KG05886*YBR*8;00-00002561;белый;128;;3;Tommy Hilfiger;Одежда;Толстовка;100% Органический хлопок;0;Tommy Hilfiger Europe B.V.;ИНДИЯ;0;9 820;0;1,000;SS 2021;1;;
633;KG0KG05909*C87*10;00-00002566;синий;140;;3;Tommy Hilfiger;Одежда;Футболка  с коротким рукавом;100% Органический хлопок;0;Tommy Hilfiger Europe B.V.;ТУРЦИЯ;0;4 296;0;1,000;SS 2021;1;;
634;KG0KG05909*C87*12;00-00002567;синий;152;;3;Tommy Hilfiger;Одежда;Футболка  с коротким рукавом;100% хлопок;0;Tommy Hilfiger Europe B.V.;ТУРЦИЯ;0;4 296;0;1,000;SS 2021;1;;
635;KG0KG05909*C87*14;00-00002568;синий;164;;3;Tommy Hilfiger;Одежда;Футболка  с коротким рукавом;100% хлопок;0;Tommy Hilfiger Europe B.V.;ТУРЦИЯ;0;4 296;0;1,000;SS 2021;1;;
636;KG0KG05909*C87*16;00-00002569;синий;176;;3;Tommy Hilfiger;Одежда;Футболка  с коротким рукавом;100% хлопок;0;Tommy Hilfiger Europe B.V.;ТУРЦИЯ;0;4 296;0;1,000;SS 2021;1;;
