id;articule;modelcode;colour;size;firstsize;gender;brand;itemgroup;name;consist;provider;manufacturer;country;imagecount;price;sale;count;season;description
2520;IB0IB01092;00-00004085;розовый;12;;3;Calvin Klein;Одежда;Джемпер;100% хлопок;;SHANGHAI E-TOP TEXTILE CO.,LTD;КИТАЙ;0;8834;0;1;Fall 2021;1
2521;IB0IB01092;00-00004085;розовый;14;;3;Calvin Klein;Одежда;Джемпер;100% хлопок;;SHANGHAI E-TOP TEXTILE CO.,LTD;КИТАЙ;0;8834;0;1;Fall 2021;1
2522;IB0IB01092;00-00004085;розовый;16;;3;Calvin Klein;Одежда;Джемпер;100% хлопок;;SHANGHAI E-TOP TEXTILE CO.,LTD;КИТАЙ;0;8834;0;1;Fall 2021;1
2523;IB0IB01092;00-00004085;розовый;8;;3;Calvin Klein;Одежда;Джемпер;100% хлопок;;SHANGHAI E-TOP TEXTILE CO.,LTD;КИТАЙ;0;8834;0;1;Fall 2021;1
2524;IG0IG01072;00-00004086;розовый;12;;3;Calvin Klein;Одежда;Брюки;90% хлопок, 8% эластомультиэстер, 2% эластан;;MIC MANUFACTURING INTERNATIONAL COM;ТУНИС;0;8284;0;1;Fall 2021;1
2525;IG0IG01072;00-00004086;розовый;14;;3;Calvin Klein;Одежда;Брюки;90% хлопок, 8% эластомультиэстер, 2% эластан;;MIC MANUFACTURING INTERNATIONAL COM;ТУНИС;0;8284;0;1;Fall 2021;1
2526;IG0IG01072;00-00004086;розовый;16;;3;Calvin Klein;Одежда;Брюки;90% хлопок, 8% эластомультиэстер, 2% эластан;;MIC MANUFACTURING INTERNATIONAL COM;ТУНИС;0;8284;0;1;Fall 2021;1
2527;IG0IG01072;00-00004086;розовый;8;;3;Calvin Klein;Одежда;Брюки;90% хлопок, 8% эластомультиэстер, 2% эластан;;MIC MANUFACTURING INTERNATIONAL COM;ТУНИС;0;8284;0;1;Fall 2021;1
2528;IG0IG01156;00-00004087;розовый;10;;3;Calvin Klein;Одежда;Фуфайка (футболка);100% хлопок;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;3330;0;1;Fall 2021;1
2529;IG0IG01156;00-00004087;розовый;12;;3;Calvin Klein;Одежда;Фуфайка (футболка);100% хлопок;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;3330;0;1;Fall 2021;1
2530;IG0IG01156;00-00004087;розовый;14;;3;Calvin Klein;Одежда;Фуфайка (футболка);100% хлопок;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;3330;0;1;Fall 2021;1
2531;IG0IG01156;00-00004087;розовый;16;;3;Calvin Klein;Одежда;Фуфайка (футболка);100% хлопок;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;3330;0;1;Fall 2021;1
2532;IG0IG01156;00-00004087;розовый;8;;3;Calvin Klein;Одежда;Фуфайка (футболка);100% хлопок;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;3330;0;1;Fall 2021;1
2533;IG0IG01209;00-00004088;голубой;10;;3;Calvin Klein;Одежда;Платье;100% хлопок;;FIREMOUNT TEXTILES LTD.;МАВРИКИЙ;0;11064;0;1;Fall 2021;1
2534;IG0IG01209;00-00004088;голубой;12;;3;Calvin Klein;Одежда;Платье;100% хлопок;;FIREMOUNT TEXTILES LTD.;МАВРИКИЙ;0;11064;0;1;Fall 2021;1
2535;IG0IG01209;00-00004088;голубой;14;;3;Calvin Klein;Одежда;Платье;100% хлопок;;FIREMOUNT TEXTILES LTD.;МАВРИКИЙ;0;11064;0;1;Fall 2021;1
2536;IG0IG01209;00-00004088;голубой;16;;3;Calvin Klein;Одежда;Платье;100% хлопок;;FIREMOUNT TEXTILES LTD.;МАВРИКИЙ;0;11064;0;1;Fall 2021;1
2537;IG0IG01209;00-00004088;голубой;8;;3;Calvin Klein;Одежда;Платье;100% хлопок;;FIREMOUNT TEXTILES LTD.;МАВРИКИЙ;0;11064;0;1;Fall 2021;1
2538;IG0IG01217;00-00004089;голубой;10;;3;Calvin Klein;Одежда;Джемпер;100% хлопок;;AKR TEXTILE;ИНДИЯ;0;8284;0;1;Fall 2021;1
2539;IG0IG01217;00-00004089;голубой;12;;3;Calvin Klein;Одежда;Джемпер;100% хлопок;;AKR TEXTILE;ИНДИЯ;0;8284;0;1;Fall 2021;1
2540;IG0IG01217;00-00004089;голубой;14;;3;Calvin Klein;Одежда;Джемпер;100% хлопок;;AKR TEXTILE;ИНДИЯ;0;8284;0;1;Fall 2021;1
2541;IG0IG01217;00-00004089;голубой;16;;3;Calvin Klein;Одежда;Джемпер;100% хлопок;;AKR TEXTILE;ИНДИЯ;0;8284;0;1;Fall 2021;1
2542;IG0IG01217;00-00004089;голубой;8;;3;Calvin Klein;Одежда;Джемпер;100% хлопок;;AKR TEXTILE;ИНДИЯ;0;8284;0;1;Fall 2021;1
2543;IG0IG01217;00-00004089;черный;10;;3;Calvin Klein;Одежда;Джемпер;100% хлопок;;AKR TEXTILE;ИНДИЯ;0;8284;0;1;Fall 2021;1
2544;IG0IG01217;00-00004089;черный;12;;3;Calvin Klein;Одежда;Джемпер;100% хлопок;;AKR TEXTILE;ИНДИЯ;0;8284;0;1;Fall 2021;1
2545;IG0IG01217;00-00004089;черный;14;;3;Calvin Klein;Одежда;Джемпер;100% хлопок;;AKR TEXTILE;ИНДИЯ;0;8284;0;1;Fall 2021;1
2546;IG0IG01217;00-00004089;черный;16;;3;Calvin Klein;Одежда;Джемпер;100% хлопок;;AKR TEXTILE;ИНДИЯ;0;8284;0;1;Fall 2021;1
2547;IG0IG01217;00-00004089;черный;8;;3;Calvin Klein;Одежда;Джемпер;100% хлопок;;AKR TEXTILE;ИНДИЯ;0;8284;0;1;Fall 2021;1
2548;IG0IG01222;00-00004090;розовый;10;;3;Calvin Klein;Одежда;Майка (топ);94% хлопок, 6% эластан;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;3330;0;1;Fall 2021;1
2549;IG0IG01222;00-00004090;розовый;12;;3;Calvin Klein;Одежда;Майка (топ);94% хлопок, 6% эластан;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;3330;0;1;Fall 2021;1
2550;IG0IG01222;00-00004090;розовый;14;;3;Calvin Klein;Одежда;Майка (топ);94% хлопок, 6% эластан;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;3330;0;1;Fall 2021;1
2551;IG0IG01222;00-00004090;розовый;16;;3;Calvin Klein;Одежда;Майка (топ);94% хлопок, 6% эластан;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;3330;0;1;Fall 2021;1
2552;IG0IG01222;00-00004090;розовый;8;;3;Calvin Klein;Одежда;Майка (топ);94% хлопок, 6% эластан;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;3330;0;1;Fall 2021;1
2553;IB0IB00347;00-00004091;зеленый;10;;3;Calvin Klein;Одежда;Фуфайка (футболка);100% хлопок;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;2752;0;1;Fall 2021;1
2554;IB0IB00347;00-00004091;зеленый;14;;3;Calvin Klein;Одежда;Фуфайка (футболка);100% хлопок;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;2752;0;1;Fall 2021;1
2555;IB0IB00347;00-00004091;зеленый;16;;3;Calvin Klein;Одежда;Фуфайка (футболка);100% хлопок;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;2752;0;1;Fall 2021;1
2556;IB0IB00347;00-00004091;зеленый;8;;3;Calvin Klein;Одежда;Фуфайка (футболка);100% хлопок;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;2752;0;1;Fall 2021;1
2557;IB0IB01029;00-00004093;синий;10;;3;Calvin Klein;Одежда;Брюки;98% хлопок, 2% эластан;;MIC MANUFACTURING INTERNATIONAL COM;ТУНИС;0;6632;0;1;Fall 2021;1
2558;IB0IB01029;00-00004093;синий;12;;3;Calvin Klein;Одежда;Брюки;98% хлопок, 2% эластан;;MIC MANUFACTURING INTERNATIONAL COM;ТУНИС;0;6632;0;1;Fall 2021;1
2559;IB0IB01029;00-00004093;синий;14;;3;Calvin Klein;Одежда;Брюки;98% хлопок, 2% эластан;;MIC MANUFACTURING INTERNATIONAL COM;ТУНИС;0;6632;0;1;Fall 2021;1
2560;IB0IB01029;00-00004093;синий;16;;3;Calvin Klein;Одежда;Брюки;98% хлопок, 2% эластан;;MIC MANUFACTURING INTERNATIONAL COM;ТУНИС;0;6632;0;1;Fall 2021;1
2561;IB0IB01029;00-00004093;синий;8;;3;Calvin Klein;Одежда;Брюки;98% хлопок, 2% эластан;;MIC MANUFACTURING INTERNATIONAL COM;ТУНИС;0;6632;0;1;Fall 2021;1
2562;B70B700346;00-00004094;Черный / Белый;10-12;;3;Calvin Klein;Одежда;Трусы (2шт. в упак.);95% хлопок, 5% эластан;;EAST BOARD INDUSTRY COMPANY LIMITED;ТАИЛАНД;0;2861;0;1;Fall 2021;1
2563;B70B700346;00-00004094;Черный / Белый;12-14;;3;Calvin Klein;Одежда;Трусы (2шт. в упак.);95% хлопок, 5% эластан;;EAST BOARD INDUSTRY COMPANY LIMITED;ТАИЛАНД;0;2861;0;1;Fall 2021;1
2564;B70B700346;00-00004094;Черный / Белый;14-16;;3;Calvin Klein;Одежда;Трусы (2шт. в упак.);95% хлопок, 5% эластан;;EAST BOARD INDUSTRY COMPANY LIMITED;ТАИЛАНД;0;2861;0;1;Fall 2021;1
2565;B70B700346;00-00004094;Черный / Белый;8-10;;3;Calvin Klein;Одежда;Трусы (2шт. в упак.);95% хлопок, 5% эластан;;EAST BOARD INDUSTRY COMPANY LIMITED;ТАИЛАНД;0;2861;0;1;Fall 2021;1
2566;B70B700349;00-00004095;Серый / Черный;10-12;;3;Calvin Klein;Одежда;Трусы (2шт. в упак.);95% хлопок, 5% эластан;;EAST BOARD INDUSTRY COMPANY LIMITED;КИТАЙ;0;3109;0;1;Fall 2021;1
2567;B70B700349;00-00004095;Серый / Черный;12-14;;3;Calvin Klein;Одежда;Трусы (2шт. в упак.);95% хлопок, 5% эластан;;EAST BOARD INDUSTRY COMPANY LIMITED;КИТАЙ;0;3109;0;1;Fall 2021;1
2568;B70B700349;00-00004095;Серый / Черный;14-16;;3;Calvin Klein;Одежда;Трусы (2шт. в упак.);95% хлопок, 5% эластан;;EAST BOARD INDUSTRY COMPANY LIMITED;КИТАЙ;0;3109;0;1;Fall 2021;1
2569;B70B700349;00-00004095;Серый / Черный;8-10;;3;Calvin Klein;Одежда;Трусы (2шт. в упак.);95% хлопок, 5% эластан;;EAST BOARD INDUSTRY COMPANY LIMITED;КИТАЙ;0;3109;0;1;Fall 2021;1
2570;G80G800483;00-00004096;Белый / Синий;10-12;;3;Calvin Klein;Одежда;Трусы (2шт. в упак.);95% хлопок, 5% эластан;;EAST BOARD INDUSTRY COMPANY LIMITED;ТАИЛАНД;0;2642;0;1;Fall 2021;1
2571;G80G800483;00-00004096;Белый / Синий;12-14;;3;Calvin Klein;Одежда;Трусы (2шт. в упак.);95% хлопок, 5% эластан;;EAST BOARD INDUSTRY COMPANY LIMITED;ТАИЛАНД;0;2642;0;1;Fall 2021;1
2572;G80G800483;00-00004096;Белый / Синий;14-16;;3;Calvin Klein;Одежда;Трусы (2шт. в упак.);95% хлопок, 5% эластан;;EAST BOARD INDUSTRY COMPANY LIMITED;ТАИЛАНД;0;2642;0;1;Fall 2021;1
2573;G80G800483;00-00004096;Белый / Синий;8-10;;3;Calvin Klein;Одежда;Трусы (2шт. в упак.);95% хлопок, 5% эластан;;EAST BOARD INDUSTRY COMPANY LIMITED;ТАИЛАНД;0;2642;0;1;Fall 2021;1
2574;G80G800506;00-00004097;Розовый / Черный;10-12;;3;Calvin Klein;Одежда;Трусы (2шт. в упак.);95% хлопок, 5% эластан;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;2971;0;1;Fall 2021;1
2575;G80G800506;00-00004097;Розовый / Черный;12-14;;3;Calvin Klein;Одежда;Трусы (2шт. в упак.);95% хлопок, 5% эластан;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;2971;0;1;Fall 2021;1
2576;G80G800506;00-00004097;Розовый / Черный;14-16;;3;Calvin Klein;Одежда;Трусы (2шт. в упак.);95% хлопок, 5% эластан;;HIRDARAMANI INDUSTRIES (PRIVATE) LTD;ШРИ-ЛАНКА;0;2971;0;1;Fall 2021;1
2577;D20260/64GFW21/22;00-00004100;хаки;UNQ;;3;DKNY;Аксессуары;Рюкзак;100%полиэстер;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;9479;0;2;FW-22;1
2578;D20T58/09BFW21/22;00-00004101;черный;UNQ;;3;DKNY;Аксессуары;Сумка;100%полиэстер/ 100%полиэстер;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;5793;0;2;FW-22;1
2579;D21190/64GFW21/22;00-00004102;хаки;54;;3;DKNY;Аксессуары;Бейсболка;100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;4476;0;2;FW-22;1
2580;D21190/64GFW21/22;00-00004102;хаки;56;;3;DKNY;Аксессуары;Бейсболка;100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;4476;0;2;FW-22;1
2581;D24743/09BFW21/22;00-00004104;черный;10 лет;;3;DKNY;Одежда;Брюки для активного отдыха;100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;8822;0;1;FW-22;1
2582;D24743/09BFW21/22;00-00004104;черный;12 лет;;3;DKNY;Одежда;Брюки для активного отдыха;100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;8822;0;1;FW-22;1
2583;D24743/09BFW21/22;00-00004104;черный;14 лет;;3;DKNY;Одежда;Брюки для активного отдыха;100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;10006;0;1;FW-22;1
2584;D24743/09BFW21/22;00-00004104;черный;16 лет;;3;DKNY;Одежда;Брюки для активного отдыха;100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;10006;0;1;FW-22;1
2585;D24743/09BFW21/22;00-00004104;черный;8 лет;;3;DKNY;Одежда;Брюки для активного отдыха;100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;8822;0;1;FW-22;1
2586;D24743/62FW21/22;00-00004105;серый;10 лет;;3;DKNY;Одежда;Брюки для активного отдыха;хлопок 100 %;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;8822;0;1;FW-22;1
2587;D24743/62FW21/22;00-00004105;серый;12 лет;;3;DKNY;Одежда;Брюки для активного отдыха;хлопок 100 %;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;8822;0;1;FW-22;1
2588;D24743/62FW21/22;00-00004105;серый;14 лет;;3;DKNY;Одежда;Брюки для активного отдыха;хлопок 100 %;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;10006;0;1;FW-22;1
2589;D24743/62FW21/22;00-00004105;серый;16 лет;;3;DKNY;Одежда;Брюки для активного отдыха;хлопок 100 %;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;10006;0;1;FW-22;1
2590;D24743/62FW21/22;00-00004105;серый;8 лет;;3;DKNY;Одежда;Брюки для активного отдыха;хлопок 100 %;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;8822;0;1;FW-22;1
2591;D24743/991FW21/22;00-00004106;красный;14 лет;;3;DKNY;Одежда;Брюки для активного отдыха;100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;10006;0;1;FW-22;1
2592;D24743/991FW21/22;00-00004106;красный;16 лет;;3;DKNY;Одежда;Брюки для активного отдыха;100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;10006;0;1;FW-22;1
2593;D24744/09BFW21/22;00-00004107;черный;10 лет;;3;DKNY;Одежда;Брюки;52%вискоза42%полиэстер6%эластан/100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;9479;0;1;FW-22;1
2594;D24744/09BFW21/22;00-00004107;черный;12 лет;;3;DKNY;Одежда;Брюки;52%вискоза42%полиэстер6%эластан/100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;9479;0;1;FW-22;1
2595;D24744/09BFW21/22;00-00004107;черный;16 лет;;3;DKNY;Одежда;Брюки;52%вискоза42%полиэстер6%эластан/100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;10796;0;1;FW-22;1
2596;D24745/09BFW21/22;00-00004108;черный;10 лет;;3;DKNY;Одежда;Брюки;97%хлопок3%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;9479;0;1;FW-22;1
2597;D24745/09BFW21/22;00-00004108;черный;12 лет;;3;DKNY;Одежда;Брюки;97%хлопок3%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;9479;0;1;FW-22;1
2598;D24745/09BFW21/22;00-00004108;черный;14 лет;;3;DKNY;Одежда;Брюки;97%хлопок3%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;10796;0;1;FW-22;1
2599;D24745/09BFW21/22;00-00004108;черный;8 лет;;3;DKNY;Одежда;Брюки;97%хлопок3%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;9479;0;1;FW-22;1
2600;D24746/64GFW21/22;00-00004109;хаки;10 лет;;3;DKNY;Одежда;Брюки для активного отдыха;100%хлопок/95%полиэстер5%эластан;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;8822;0;1;FW-22;1
2601;D24746/64GFW21/22;00-00004109;хаки;12 лет;;3;DKNY;Одежда;Брюки для активного отдыха;100%хлопок/95%полиэстер5%эластан;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;8822;0;1;FW-22;1
2602;D24746/64GFW21/22;00-00004109;хаки;14 лет;;3;DKNY;Одежда;Брюки для активного отдыха;100%хлопок/95%полиэстер5%эластан;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;9479;0;1;FW-22;1
2603;D24746/64GFW21/22;00-00004109;хаки;16 лет;;3;DKNY;Одежда;Брюки для активного отдыха;100%хлопок/95%полиэстер5%эластан;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;9479;0;1;FW-22;1
2604;D24746/64GFW21/22;00-00004109;хаки;8 лет;;3;DKNY;Одежда;Брюки для активного отдыха;100%хлопок/95%полиэстер5%эластан;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;8822;0;1;FW-22;1
2605;D25D48/09BFW21/22;00-00004110;черный;10 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;4476;0;1;FW-22;1
2606;D25D48/09BFW21/22;00-00004110;черный;14 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;5003;0;1;FW-22;1
2607;D25D48/09BFW21/22;00-00004110;черный;16 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;5003;0;1;FW-22;1
2608;D25D48/09BFW21/22;00-00004110;черный;8 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;4476;0;1;FW-22;1
2609;D25D48/10BFW21/22;00-00004111;белый;10 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;4476;0;1;FW-22;1
2610;D25D48/10BFW21/22;00-00004111;белый;12 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;4476;0;1;FW-22;1
2611;D25D48/10BFW21/22;00-00004111;белый;14 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;5003;0;1;FW-22;1
2612;D25D48/10BFW21/22;00-00004111;белый;16 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;5003;0;1;FW-22;1
2613;D25D48/10BFW21/22;00-00004111;белый;8 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;4476;0;1;FW-22;1
2614;D25D48/530FW21/22;00-00004112;желтый;10 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;4476;0;1;FW-22;1
2615;D25D48/530FW21/22;00-00004112;желтый;12 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;4476;0;1;FW-22;1
2616;D25D48/530FW21/22;00-00004112;желтый;14 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;5003;0;1;FW-22;1
2617;D25D48/530FW21/22;00-00004112;желтый;16 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;5003;0;1;FW-22;1
2618;D25D48/530FW21/22;00-00004112;желтый;8 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;4476;0;1;FW-22;1
2619;D25D49/991FW21/22;00-00004113;красный;12 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;5003;0;1;FW-22;1
2620;D25D49/991FW21/22;00-00004113;красный;14 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;5793;0;1;FW-22;1
2621;D25D51/10BFW21/22;00-00004114;белый;10 лет;;3;DKNY;Одежда;Футболка;100%хлопок/98%хлопок2%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;5003;0;1;FW-22;1
2622;D25D51/10BFW21/22;00-00004114;белый;12 лет;;3;DKNY;Одежда;Футболка;100%хлопок/98%хлопок2%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;5003;0;1;FW-22;1
2623;D25D51/10BFW21/22;00-00004114;белый;14 лет;;3;DKNY;Одежда;Футболка;100%хлопок/98%хлопок2%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;5793;0;1;FW-22;1
2624;D25D51/10BFW21/22;00-00004114;белый;16 лет;;3;DKNY;Одежда;Футболка;100%хлопок/98%хлопок2%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;5793;0;1;FW-22;1
2625;D25D51/10BFW21/22;00-00004114;белый;8 лет;;3;DKNY;Одежда;Футболка;100%хлопок/98%хлопок2%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;5003;0;1;FW-22;1
2626;D25D51/530FW21/22;00-00004115;желтый;10 лет;;3;DKNY;Одежда;Футболка;100%хлопок/98%хлопок2%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;5003;0;1;FW-22;1
2627;D25D51/530FW21/22;00-00004115;желтый;14 лет;;3;DKNY;Одежда;Футболка;100%хлопок/98%хлопок2%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;5793;0;1;FW-22;1
2628;D25D51/530FW21/22;00-00004115;желтый;16 лет;;3;DKNY;Одежда;Футболка;100%хлопок/98%хлопок2%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;5793;0;1;FW-22;1
2629;D25D51/530FW21/22;00-00004115;желтый;8 лет;;3;DKNY;Одежда;Футболка;100%хлопок/98%хлопок2%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;5003;0;1;FW-22;1
2630;D25D52/09BFW21/22;00-00004116;черный;10 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;5003;0;1;FW-22;1
2631;D25D52/09BFW21/22;00-00004116;черный;12 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;5003;0;1;FW-22;1
2632;D25D52/09BFW21/22;00-00004116;черный;14 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;5793;0;1;FW-22;1
2633;D25D52/09BFW21/22;00-00004116;черный;16 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;5793;0;1;FW-22;1
2634;D25D52/09BFW21/22;00-00004116;черный;8 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;SQUARE FASHIONS LTD;ИНДИЯ;0;5003;0;1;FW-22;1
2635;D25D55/64GFW21/22;00-00004117;хаки;10 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;5003;0;1;FW-22;1
2636;D25D55/64GFW21/22;00-00004117;хаки;12 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;5003;0;1;FW-22;1
2637;D25D55/64GFW21/22;00-00004117;хаки;14 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;5793;0;1;FW-22;1
2638;D25D55/64GFW21/22;00-00004117;хаки;16 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;5793;0;1;FW-22;1
2639;D25D55/64GFW21/22;00-00004117;хаки;8 лет;;3;DKNY;Одежда;Футболка;100%хлопок;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;5003;0;1;FW-22;1
2640;D25D57/09BFW21/22;00-00004118;черный;10 лет;;3;DKNY;Одежда;Поло;100%хлопок/96%хлопок4%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;8295;0;1;FW-22;1
2641;D25D57/09BFW21/22;00-00004118;черный;12 лет;;3;DKNY;Одежда;Поло;100%хлопок/96%хлопок4%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;8295;0;1;FW-22;1
2642;D25D57/09BFW21/22;00-00004118;черный;14 лет;;3;DKNY;Одежда;Поло;100%хлопок/96%хлопок4%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;8822;0;1;FW-22;1
2643;D25D57/09BFW21/22;00-00004118;черный;16 лет;;3;DKNY;Одежда;Поло;100%хлопок/96%хлопок4%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;8822;0;1;FW-22;1
2644;D25D57/09BFW21/22;00-00004118;черный;8 лет;;3;DKNY;Одежда;Поло;100%хлопок/96%хлопок4%эластан;;SQUARE FASHIONS LTD;ИНДИЯ;0;8295;0;1;FW-22;1
2645;D25D58/09BFW21/22;00-00004119;черный;10 лет;;3;DKNY;Одежда;Толстовка;100%хлопок/95%полиэстер5%эластан;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;9479;0;1;FW-22;1
2646;D25D58/09BFW21/22;00-00004119;черный;12 лет;;3;DKNY;Одежда;Толстовка;100%хлопок/95%полиэстер5%эластан;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;9479;0;1;FW-22;1
2647;D25D58/09BFW21/22;00-00004119;черный;14 лет;;3;DKNY;Одежда;Толстовка;100%хлопок/95%полиэстер5%эластан;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;10796;0;1;FW-22;1
2648;D25D58/09BFW21/22;00-00004119;черный;16 лет;;3;DKNY;Одежда;Толстовка;100%хлопок/95%полиэстер5%эластан;;ANHUI BADA GARMENTS CO LT;КИТАЙ;0;10796;0;1;FW-22;1
